Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
269,LH_SalVentAttn_PFCl_2,LH_SalVentAttn_PFCl_2,269,T1w,L,cortex,SalVentAttn,-26,38,40
270,LH_SalVentAttn_Med_1,LH_SalVentAttn_Med_1,270,T1w,L,cortex,SalVentAttn,-8,28,28
271,LH_SalVentAttn_Med_2,LH_SalVentAttn_Med_2,271,T1w,L,cortex,SalVentAttn,-4,16,32
272,LH_SalVentAttn_Med_3,LH_SalVentAttn_Med_3,272,T1w,L,cortex,SalVentAttn,-2,0,36
273,LH_SalVentAttn_Med_4,LH_SalVentAttn_Med_4,273,T1w,L,cortex,SalVentAttn,-8,6,38
274,LH_SalVentAttn_Med_5,LH_SalVentAttn_Med_5,274,T1w,L,cortex,SalVentAttn,-8,-18,38
275,LH_SalVentAttn_Med_6,LH_SalVentAttn_Med_6,275,T1w,L,cortex,SalVentAttn,-6,16,40
276,LH_SalVentAttn_Med_7,LH_SalVentAttn_Med_7,276,T1w,L,cortex,SalVentAttn,-12,-32,40
277,LH_SalVentAttn_Med_8,LH_SalVentAttn_Med_8,277,T1w,L,cortex,SalVentAttn,-12,-20,40
278,LH_SalVentAttn_Med_9,LH_SalVentAttn_Med_9,278,T1w,L,cortex,SalVentAttn,-14,-40,46
279,LH_SalVentAttn_Med_10,LH_SalVentAttn_Med_10,279,T1w,L,cortex,SalVentAttn,-6,4,50
280,LH_SalVentAttn_Med_11,LH_SalVentAttn_Med_11,280,T1w,L,cortex,SalVentAttn,-12,-28,44
281,LH_SalVentAttn_Med_12,LH_SalVentAttn_Med_12,281,T1w,L,cortex,SalVentAttn,-4,-50,52
282,LH_SalVentAttn_Med_13,LH_SalVentAttn_Med_13,282,T1w,L,cortex,SalVentAttn,-10,-46,52
283,LH_SalVentAttn_Med_14,LH_SalVentAttn_Med_14,283,T1w,L,cortex,SalVentAttn,-12,-36,50
284,LH_SalVentAttn_Med_15,LH_SalVentAttn_Med_15,284,T1w,L,cortex,SalVentAttn,-4,4,58
285,LH_SalVentAttn_Med_16,LH_SalVentAttn_Med_16,285,T1w,L,cortex,SalVentAttn,-8,-48,60
286,LH_SalVentAttn_Med_17,LH_SalVentAttn_Med_17,286,T1w,L,cortex,SalVentAttn,-4,-2,64
287,LH_SalVentAttn_Med_18,LH_SalVentAttn_Med_18,287,T1w,L,cortex,SalVentAttn,-12,6,68
288,LH_SalVentAttn_Med_19,LH_SalVentAttn_Med_19,288,T1w,L,cortex,SalVentAttn,-8,-2,72
289,LH_Limbic_OFC_1,LH_Limbic_OFC_1,289,T1w,L,cortex,Limbic,-20,12,-22
290,LH_Limbic_OFC_2,LH_Limbic_OFC_2,290,T1w,L,cortex,Limbic,-12,22,-18
291,LH_Limbic_OFC_3,LH_Limbic_OFC_3,291,T1w,L,cortex,Limbic,-14,24,-24
292,LH_Limbic_OFC_4,LH_Limbic_OFC_4,292,T1w,L,cortex,Limbic,-10,34,-22
293,LH_Limbic_OFC_5,LH_Limbic_OFC_5,293,T1w,L,cortex,Limbic,-28,16,-24
294,LH_Limbic_OFC_6,LH_Limbic_OFC_6,294,T1w,L,cortex,Limbic,-8,20,-22
295,LH_Limbic_OFC_7,LH_Limbic_OFC_7,295,T1w,L,cortex,Limbic,-24,28,-18
296,LH_Limbic_OFC_8,LH_Limbic_OFC_8,296,T1w,L,cortex,Limbic,-18,40,-20
297,LH_Limbic_OFC_9,LH_Limbic_OFC_9,297,T1w,L,cortex,Limbic,-4,38,-22
298,LH_Limbic_OFC_10,LH_Limbic_OFC_10,298,T1w,L,cortex,Limbic,-8,50,-22
299,LH_Limbic_OFC_11,LH_Limbic_OFC_11,299,T1w,L,cortex,Limbic,-2,20,-18
300,LH_Limbic_OFC_12,LH_Limbic_OFC_12,300,T1w,L,cortex,Limbic,-4,16,-10
301,LH_Limbic_OFC_13,LH_Limbic_OFC_13,301,T1w,L,cortex,Limbic,-10,62,-16
302,LH_Limbic_OFC_14,LH_Limbic_OFC_14,302,T1w,L,cortex,Limbic,-22,62,-10
303,LH_Limbic_TempPole_1,LH_Limbic_TempPole_1,303,T1w,L,cortex,Limbic,-28,2,-44
304,LH_Limbic_TempPole_2,LH_Limbic_TempPole_2,304,T1w,L,cortex,Limbic,-42,-2,-44
305,LH_Limbic_TempPole_3,LH_Limbic_TempPole_3,305,T1w,L,cortex,Limbic,-38,-12,-38
306,LH_Limbic_TempPole_4,LH_Limbic_TempPole_4,306,T1w,L,cortex,Limbic,-28,-8,-34
307,LH_Limbic_TempPole_5,LH_Limbic_TempPole_5,307,T1w,L,cortex,Limbic,-50,-14,-36
308,LH_Limbic_TempPole_6,LH_Limbic_TempPole_6,308,T1w,L,cortex,Limbic,-18,-2,-30
309,LH_Limbic_TempPole_7,LH_Limbic_TempPole_7,309,T1w,L,cortex,Limbic,-40,-18,-28
310,LH_Limbic_TempPole_8,LH_Limbic_TempPole_8,310,T1w,L,cortex,Limbic,-36,18,-34
311,LH_Limbic_TempPole_9,LH_Limbic_TempPole_9,311,T1w,L,cortex,Limbic,-26,8,-30
312,LH_Limbic_TempPole_10,LH_Limbic_TempPole_10,312,T1w,L,cortex,Limbic,-44,-30,-22
313,LH_Limbic_TempPole_11,LH_Limbic_TempPole_11,313,T1w,L,cortex,Limbic,-54,-32,-28
314,LH_Limbic_TempPole_12,LH_Limbic_TempPole_12,314,T1w,L,cortex,Limbic,-20,-14,-30
315,LH_Limbic_TempPole_13,LH_Limbic_TempPole_13,315,T1w,L,cortex,Limbic,-32,-24,-26
316,LH_Limbic_TempPole_14,LH_Limbic_TempPole_14,316,T1w,L,cortex,Limbic,-38,8,-24
317,LH_Limbic_TempPole_15,LH_Limbic_TempPole_15,317,T1w,L,cortex,Limbic,-44,6,-16
318,LH_Cont_Par_1,LH_Cont_Par_1,318,T1w,L,cortex,Cont,-28,-78,42
319,LH_Cont_Par_2,LH_Cont_Par_2,319,T1w,L,cortex,Cont,-60,-42,44
320,LH_Cont_Par_3,LH_Cont_Par_3,320,T1w,L,cortex,Cont,-56,-46,46
321,LH_Cont_Par_4,LH_Cont_Par_4,321,T1w,L,cortex,Cont,-32,-70,50
322,LH_Cont_Par_5,LH_Cont_Par_5,322,T1w,L,cortex,Cont,-48,-56,52
323,LH_Cont_Par_6,LH_Cont_Par_6,323,T1w,L,cortex,Cont,-50,-48,54
324,LH_Cont_Par_7,LH_Cont_Par_7,324,T1w,L,cortex,Cont,-54,-40,52
325,LH_Cont_Par_8,LH_Cont_Par_8,325,T1w,L,cortex,Cont,-38,-62,52
326,LH_Cont_Par_9,LH_Cont_Par_9,326,T1w,L,cortex,Cont,-48,-42,50
327,LH_Cont_Par_10,LH_Cont_Par_10,327,T1w,L,cortex,Cont,-42,-54,48
328,LH_Cont_Par_11,LH_Cont_Par_11,328,T1w,L,cortex,Cont,-44,-46,48
329,LH_Cont_Par_12,LH_Cont_Par_12,329,T1w,L,cortex,Cont,-28,-66,48
330,LH_Cont_Par_13,LH_Cont_Par_13,330,T1w,L,cortex,Cont,-34,-58,44
331,LH_Cont_Par_14,LH_Cont_Par_14,331,T1w,L,cortex,Cont,-36,-46,40
332,LH_Cont_Par_15,LH_Cont_Par_15,332,T1w,L,cortex,Cont,-32,-54,40
333,LH_Cont_Temp_1,LH_Cont_Temp_1,333,T1w,L,cortex,Cont,-60,-40,-20
334,LH_Cont_Temp_2,LH_Cont_Temp_2,334,T1w,L,cortex,Cont,-56,-58,-18
335,LH_Cont_Temp_3,LH_Cont_Temp_3,335,T1w,L,cortex,Cont,-60,-48,-12
336,LH_Cont_Temp_4,LH_Cont_Temp_4,336,T1w,L,cortex,Cont,-62,-50,-4
337,LH_Cont_PFCd_1,LH_Cont_PFCd_1,337,T1w,L,cortex,Cont,-24,14,52
338,LH_Cont_PFCl_1,LH_Cont_PFCl_1,338,T1w,L,cortex,Cont,-40,52,-4
339,LH_Cont_PFCl_2,LH_Cont_PFCl_2,339,T1w,L,cortex,Cont,-48,42,4
340,LH_Cont_PFCl_3,LH_Cont_PFCl_3,340,T1w,L,cortex,Cont,-38,50,6
341,LH_Cont_PFCl_4,LH_Cont_PFCl_4,341,T1w,L,cortex,Cont,-52,32,12
342,LH_Cont_PFCl_5,LH_Cont_PFCl_5,342,T1w,L,cortex,Cont,-28,56,10
343,LH_Cont_PFCl_6,LH_Cont_PFCl_6,343,T1w,L,cortex,Cont,-42,38,14
344,LH_Cont_PFCl_7,LH_Cont_PFCl_7,344,T1w,L,cortex,Cont,-50,10,12
345,LH_Cont_PFCl_8,LH_Cont_PFCl_8,345,T1w,L,cortex,Cont,-44,26,20
346,LH_Cont_PFCl_9,LH_Cont_PFCl_9,346,T1w,L,cortex,Cont,-38,46,18
347,LH_Cont_PFCl_10,LH_Cont_PFCl_10,347,T1w,L,cortex,Cont,-48,14,24
348,LH_Cont_PFCl_11,LH_Cont_PFCl_11,348,T1w,L,cortex,Cont,-48,6,22
349,LH_Cont_PFCl_12,LH_Cont_PFCl_12,349,T1w,L,cortex,Cont,-28,50,22
350,LH_Cont_PFCl_13,LH_Cont_PFCl_13,350,T1w,L,cortex,Cont,-42,34,22
351,LH_Cont_PFCl_14,LH_Cont_PFCl_14,351,T1w,L,cortex,Cont,-44,24,28
352,LH_Cont_PFCl_15,LH_Cont_PFCl_15,352,T1w,L,cortex,Cont,-42,38,30
353,LH_Cont_PFCl_16,LH_Cont_PFCl_16,353,T1w,L,cortex,Cont,-36,8,28
354,LH_Cont_PFCl_17,LH_Cont_PFCl_17,354,T1w,L,cortex,Cont,-46,22,36
355,LH_Cont_PFCl_18,LH_Cont_PFCl_18,355,T1w,L,cortex,Cont,-40,10,32
356,LH_Cont_PFCl_19,LH_Cont_PFCl_19,356,T1w,L,cortex,Cont,-34,32,38
357,LH_Cont_PFCl_20,LH_Cont_PFCl_20,357,T1w,L,cortex,Cont,-40,4,36
358,LH_Cont_OFC_1,LH_Cont_OFC_1,358,T1w,L,cortex,Cont,-28,46,-14
359,LH_Cont_PFCv_1,LH_Cont_PFCv_1,359,T1w,L,cortex,Cont,-36,16,-8
360,LH_Cont_PFCv_2,LH_Cont_PFCv_2,360,T1w,L,cortex,Cont,-30,24,-4
361,LH_Cont_pCun_1,LH_Cont_pCun_1,361,T1w,L,cortex,Cont,-10,-70,30
362,LH_Cont_pCun_2,LH_Cont_pCun_2,362,T1w,L,cortex,Cont,-10,-72,38
363,LH_Cont_pCun_3,LH_Cont_pCun_3,363,T1w,L,cortex,Cont,-4,-76,44
364,LH_Cont_pCun_4,LH_Cont_pCun_4,364,T1w,L,cortex,Cont,-4,-66,52
365,LH_Cont_Cing_1,LH_Cont_Cing_1,365,T1w,L,cortex,Cont,-4,18,24
366,LH_Cont_Cing_2,LH_Cont_Cing_2,366,T1w,L,cortex,Cont,-6,-38,24
367,LH_Cont_Cing_3,LH_Cont_Cing_3,367,T1w,L,cortex,Cont,-6,-26,28
368,LH_Cont_Cing_4,LH_Cont_Cing_4,368,T1w,L,cortex,Cont,-4,10,28
369,LH_Cont_Cing_5,LH_Cont_Cing_5,369,T1w,L,cortex,Cont,-4,-12,30
370,LH_Cont_Cing_6,LH_Cont_Cing_6,370,T1w,L,cortex,Cont,-4,-2,30
371,LH_Cont_Cing_7,LH_Cont_Cing_7,371,T1w,L,cortex,Cont,-4,-32,28
372,LH_Cont_Cing_8,LH_Cont_Cing_8,372,T1w,L,cortex,Cont,-2,-22,30
373,LH_Cont_PFCmp_1,LH_Cont_PFCmp_1,373,T1w,L,cortex,Cont,-4,24,48
374,LH_Cont_PFCmp_2,LH_Cont_PFCmp_2,374,T1w,L,cortex,Cont,-6,14,54
375,LH_Default_Par_1,LH_Default_Par_1,375,T1w,L,cortex,Default,-48,-58,18
376,LH_Default_Par_2,LH_Default_Par_2,376,T1w,L,cortex,Default,-46,-50,20
377,LH_Default_Par_3,LH_Default_Par_3,377,T1w,L,cortex,Default,-60,-52,18
378,LH_Default_Par_4,LH_Default_Par_4,378,T1w,L,cortex,Default,-44,-64,24
379,LH_Default_Par_5,LH_Default_Par_5,379,T1w,L,cortex,Default,-44,-56,26
380,LH_Default_Par_6,LH_Default_Par_6,380,T1w,L,cortex,Default,-52,-54,26
381,LH_Default_Par_7,LH_Default_Par_7,381,T1w,L,cortex,Default,-62,-54,26
382,LH_Default_Par_8,LH_Default_Par_8,382,T1w,L,cortex,Default,-48,-70,30
383,LH_Default_Par_9,LH_Default_Par_9,383,T1w,L,cortex,Default,-48,-64,32
384,LH_Default_Par_10,LH_Default_Par_10,384,T1w,L,cortex,Default,-46,-58,34
385,LH_Default_Par_11,LH_Default_Par_11,385,T1w,L,cortex,Default,-54,-58,34
386,LH_Default_Par_12,LH_Default_Par_12,386,T1w,L,cortex,Default,-38,-78,40
387,LH_Default_Par_13,LH_Default_Par_13,387,T1w,L,cortex,Default,-60,-50,34
388,LH_Default_Par_14,LH_Default_Par_14,388,T1w,L,cortex,Default,-46,-70,40
389,LH_Default_Par_15,LH_Default_Par_15,389,T1w,L,cortex,Default,-46,-62,42
390,LH_Default_Par_16,LH_Default_Par_16,390,T1w,L,cortex,Default,-54,-60,42
391,LH_Default_Par_17,LH_Default_Par_17,391,T1w,L,cortex,Default,-38,-72,48
392,LH_Default_Par_18,LH_Default_Par_18,392,T1w,L,cortex,Default,-52,-50,42
393,LH_Default_Par_19,LH_Default_Par_19,393,T1w,L,cortex,Default,-44,-64,52
394,LH_Default_Temp_1,LH_Default_Temp_1,394,T1w,L,cortex,Default,-46,8,-36
395,LH_Default_Temp_2,LH_Default_Temp_2,395,T1w,L,cortex,Default,-52,-6,-32
396,LH_Default_Temp_3,LH_Default_Temp_3,396,T1w,L,cortex,Default,-60,-22,-26
397,LH_Default_Temp_4,LH_Default_Temp_4,397,T1w,L,cortex,Default,-54,4,-26
398,LH_Default_Temp_5,LH_Default_Temp_5,398,T1w,L,cortex,Default,-48,14,-24
399,LH_Default_Temp_6,LH_Default_Temp_6,399,T1w,L,cortex,Default,-62,-16,-20
400,LH_Default_Temp_7,LH_Default_Temp_7,400,T1w,L,cortex,Default,-52,6,-16
401,LH_Default_Temp_8,LH_Default_Temp_8,401,T1w,L,cortex,Default,-62,-34,-14
402,LH_Default_Temp_9,LH_Default_Temp_9,402,T1w,L,cortex,Default,-60,-10,-14
403,LH_Default_Temp_10,LH_Default_Temp_10,403,T1w,L,cortex,Default,-64,-24,-8
404,LH_Default_Temp_11,LH_Default_Temp_11,404,T1w,L,cortex,Default,-54,-4,-10
405,LH_Default_Temp_12,LH_Default_Temp_12,405,T1w,L,cortex,Default,-66,-36,-6
406,LH_Default_Temp_13,LH_Default_Temp_13,406,T1w,L,cortex,Default,-52,-22,-8
407,LH_Default_Temp_14,LH_Default_Temp_14,407,T1w,L,cortex,Default,-58,-32,-4
408,LH_Default_Temp_15,LH_Default_Temp_15,408,T1w,L,cortex,Default,-58,-14,-4
409,LH_Default_Temp_16,LH_Default_Temp_16,409,T1w,L,cortex,Default,-62,-42,0
410,LH_Default_Temp_17,LH_Default_Temp_17,410,T1w,L,cortex,Default,-48,-34,-2
411,LH_Default_Temp_18,LH_Default_Temp_18,411,T1w,L,cortex,Default,-58,-24,0
412,LH_Default_Temp_19,LH_Default_Temp_19,412,T1w,L,cortex,Default,-54,-42,2
413,LH_Default_Temp_20,LH_Default_Temp_20,413,T1w,L,cortex,Default,-60,-50,6
414,LH_Default_Temp_21,LH_Default_Temp_21,414,T1w,L,cortex,Default,-54,-34,4
415,LH_Default_Temp_22,LH_Default_Temp_22,415,T1w,L,cortex,Default,-50,-44,8
416,LH_Default_PFC_1,LH_Default_PFC_1,416,T1w,L,cortex,Default,-28,16,-16
417,LH_Default_PFC_2,LH_Default_PFC_2,417,T1w,L,cortex,Default,-34,12,-12
418,LH_Default_PFC_3,LH_Default_PFC_3,418,T1w,L,cortex,Default,-36,36,-12
419,LH_Default_PFC_4,LH_Default_PFC_4,419,T1w,L,cortex,Default,-38,24,-14
420,LH_Default_PFC_5,LH_Default_PFC_5,420,T1w,L,cortex,Default,-6,32,-12
421,LH_Default_PFC_6,LH_Default_PFC_6,421,T1w,L,cortex,Default,-38,50,-14
422,LH_Default_PFC_7,LH_Default_PFC_7,422,T1w,L,cortex,Default,-4,54,-10
423,LH_Default_PFC_8,LH_Default_PFC_8,423,T1w,L,cortex,Default,-46,30,-10
424,LH_Default_PFC_9,LH_Default_PFC_9,424,T1w,L,cortex,Default,-4,24,-6
425,LH_Default_PFC_10,LH_Default_PFC_10,425,T1w,L,cortex,Default,-8,46,-4
426,LH_Default_PFC_11,LH_Default_PFC_11,426,T1w,L,cortex,Default,-50,40,-6
427,LH_Default_PFC_12,LH_Default_PFC_12,427,T1w,L,cortex,Default,-16,66,-4
428,LH_Default_PFC_13,LH_Default_PFC_13,428,T1w,L,cortex,Default,-4,36,-4
429,LH_Default_PFC_14,LH_Default_PFC_14,429,T1w,L,cortex,Default,-28,58,-2
430,LH_Default_PFC_15,LH_Default_PFC_15,430,T1w,L,cortex,Default,-44,28,-2
431,LH_Default_PFC_16,LH_Default_PFC_16,431,T1w,L,cortex,Default,-8,68,2
432,LH_Default_PFC_17,LH_Default_PFC_17,432,T1w,L,cortex,Default,-52,28,2
433,LH_Default_PFC_18,LH_Default_PFC_18,433,T1w,L,cortex,Default,-44,20,6
434,LH_Default_PFC_19,LH_Default_PFC_19,434,T1w,L,cortex,Default,-6,60,8
435,LH_Default_PFC_20,LH_Default_PFC_20,435,T1w,L,cortex,Default,-6,44,6
436,LH_Default_PFC_21,LH_Default_PFC_21,436,T1w,L,cortex,Default,-54,18,12
437,LH_Default_PFC_22,LH_Default_PFC_22,437,T1w,L,cortex,Default,-20,66,10
438,LH_Default_PFC_23,LH_Default_PFC_23,438,T1w,L,cortex,Default,-2,36,8
439,LH_Default_PFC_24,LH_Default_PFC_24,439,T1w,L,cortex,Default,-8,68,16
440,LH_Default_PFC_25,LH_Default_PFC_25,440,T1w,L,cortex,Default,-2,30,18
441,LH_Default_PFC_26,LH_Default_PFC_26,441,T1w,L,cortex,Default,-24,58,20
442,LH_Default_PFC_27,LH_Default_PFC_27,442,T1w,L,cortex,Default,-6,50,22
443,LH_Default_PFC_28,LH_Default_PFC_28,443,T1w,L,cortex,Default,-8,36,20
444,LH_Default_PFC_29,LH_Default_PFC_29,444,T1w,L,cortex,Default,-16,60,26
445,LH_Default_PFC_30,LH_Default_PFC_30,445,T1w,L,cortex,Default,-6,62,28
446,LH_Default_PFC_31,LH_Default_PFC_31,446,T1w,L,cortex,Default,-22,50,30
447,LH_Default_PFC_32,LH_Default_PFC_32,447,T1w,L,cortex,Default,-4,36,34
448,LH_Default_PFC_33,LH_Default_PFC_33,448,T1w,L,cortex,Default,-4,48,38
449,LH_Default_PFC_34,LH_Default_PFC_34,449,T1w,L,cortex,Default,-12,52,40
450,LH_Default_PFC_35,LH_Default_PFC_35,450,T1w,L,cortex,Default,-20,44,42
451,LH_Default_PFC_36,LH_Default_PFC_36,451,T1w,L,cortex,Default,-46,14,40
452,LH_Default_PFC_37,LH_Default_PFC_37,452,T1w,L,cortex,Default,-38,24,46
453,LH_Default_PFC_38,LH_Default_PFC_38,453,T1w,L,cortex,Default,-26,28,44
454,LH_Default_PFC_39,LH_Default_PFC_39,454,T1w,L,cortex,Default,-2,34,48
455,LH_Default_PFC_40,LH_Default_PFC_40,455,T1w,L,cortex,Default,-8,42,52
456,LH_Default_PFC_41,LH_Default_PFC_41,456,T1w,L,cortex,Default,-20,34,50
457,LH_Default_PFC_42,LH_Default_PFC_42,457,T1w,L,cortex,Default,-42,6,48
458,LH_Default_PFC_43,LH_Default_PFC_43,458,T1w,L,cortex,Default,-38,14,56
459,LH_Default_PFC_44,LH_Default_PFC_44,459,T1w,L,cortex,Default,-30,16,56
460,LH_Default_PFC_45,LH_Default_PFC_45,460,T1w,L,cortex,Default,-22,18,46
461,LH_Default_PFC_46,LH_Default_PFC_46,461,T1w,L,cortex,Default,-6,24,60
462,LH_Default_PFC_47,LH_Default_PFC_47,462,T1w,L,cortex,Default,-14,28,58
463,LH_Default_PFC_48,LH_Default_PFC_48,463,T1w,L,cortex,Default,-22,22,58
464,LH_Default_PFC_49,LH_Default_PFC_49,464,T1w,L,cortex,Default,-4,12,64
465,LH_Default_PFC_50,LH_Default_PFC_50,465,T1w,L,cortex,Default,-16,14,66
466,LH_Default_pCunPCC_1,LH_Default_pCunPCC_1,466,T1w,L,cortex,Default,-6,-46,8
467,LH_Default_pCunPCC_2,LH_Default_pCunPCC_2,467,T1w,L,cortex,Default,-8,-54,8
468,LH_Default_pCunPCC_3,LH_Default_pCunPCC_3,468,T1w,L,cortex,Default,-6,-46,14
469,LH_Default_pCunPCC_4,LH_Default_pCunPCC_4,469,T1w,L,cortex,Default,-10,-58,16
470,LH_Default_pCunPCC_5,LH_Default_pCunPCC_5,470,T1w,L,cortex,Default,-4,-54,18
471,LH_Default_pCunPCC_6,LH_Default_pCunPCC_6,471,T1w,L,cortex,Default,-6,-44,20
472,LH_Default_pCunPCC_7,LH_Default_pCunPCC_7,472,T1w,L,cortex,Default,-16,-64,22
473,LH_Default_pCunPCC_8,LH_Default_pCunPCC_8,473,T1w,L,cortex,Default,-2,-48,24
474,LH_Default_pCunPCC_9,LH_Default_pCunPCC_9,474,T1w,L,cortex,Default,-16,-68,26
475,LH_Default_pCunPCC_10,LH_Default_pCunPCC_10,475,T1w,L,cortex,Default,-4,-60,22
476,LH_Default_pCunPCC_11,LH_Default_pCunPCC_11,476,T1w,L,cortex,Default,-4,-42,26
477,LH_Default_pCunPCC_12,LH_Default_pCunPCC_12,477,T1w,L,cortex,Default,-8,-52,26
478,LH_Default_pCunPCC_13,LH_Default_pCunPCC_13,478,T1w,L,cortex,Default,-6,-66,26
479,LH_Default_pCunPCC_14,LH_Default_pCunPCC_14,479,T1w,L,cortex,Default,-6,-46,30
480,LH_Default_pCunPCC_15,LH_Default_pCunPCC_15,480,T1w,L,cortex,Default,-6,-58,30
481,LH_Default_pCunPCC_16,LH_Default_pCunPCC_16,481,T1w,L,cortex,Default,-4,-40,30
482,LH_Default_pCunPCC_17,LH_Default_pCunPCC_17,482,T1w,L,cortex,Default,-12,-50,30
483,LH_Default_pCunPCC_18,LH_Default_pCunPCC_18,483,T1w,L,cortex,Default,-4,-64,32
484,LH_Default_pCunPCC_19,LH_Default_pCunPCC_19,484,T1w,L,cortex,Default,-4,-34,36
485,LH_Default_pCunPCC_20,LH_Default_pCunPCC_20,485,T1w,L,cortex,Default,-10,-42,34
486,LH_Default_pCunPCC_21,LH_Default_pCunPCC_21,486,T1w,L,cortex,Default,-2,-14,36
487,LH_Default_pCunPCC_22,LH_Default_pCunPCC_22,487,T1w,L,cortex,Default,-2,-26,38
488,LH_Default_pCunPCC_23,LH_Default_pCunPCC_23,488,T1w,L,cortex,Default,-8,-54,34
489,LH_Default_pCunPCC_24,LH_Default_pCunPCC_24,489,T1w,L,cortex,Default,-2,-70,36
490,LH_Default_pCunPCC_25,LH_Default_pCunPCC_25,490,T1w,L,cortex,Default,-4,-32,42
491,LH_Default_pCunPCC_26,LH_Default_pCunPCC_26,491,T1w,L,cortex,Default,-12,-48,38
492,LH_Default_pCunPCC_27,LH_Default_pCunPCC_27,492,T1w,L,cortex,Default,-4,-40,42
493,LH_Default_pCunPCC_28,LH_Default_pCunPCC_28,493,T1w,L,cortex,Default,-6,-62,38
494,LH_Default_pCunPCC_29,LH_Default_pCunPCC_29,494,T1w,L,cortex,Default,-6,-54,42
495,LH_Default_pCunPCC_30,LH_Default_pCunPCC_30,495,T1w,L,cortex,Default,-4,-68,44
496,LH_Default_pCunPCC_31,LH_Default_pCunPCC_31,496,T1w,L,cortex,Default,-6,-48,44
497,LH_Default_pCunPCC_32,LH_Default_pCunPCC_32,497,T1w,L,cortex,Default,-6,-58,48
498,LH_Default_PHC_1,LH_Default_PHC_1,498,T1w,L,cortex,Default,-30,-32,-18
499,LH_Default_PHC_2,LH_Default_PHC_2,499,T1w,L,cortex,Default,-20,-24,-22
500,LH_Default_PHC_3,LH_Default_PHC_3,500,T1w,L,cortex,Default,-20,-36,-14
501,RH_Vis_1,RH_Vis_1,501,T1w,R,cortex,Vis,32,-36,-22
502,RH_Vis_2,RH_Vis_2,502,T1w,R,cortex,Vis,36,-52,-18
503,RH_Vis_3,RH_Vis_3,503,T1w,R,cortex,Vis,30,-32,-16
504,RH_Vis_4,RH_Vis_4,504,T1w,R,cortex,Vis,26,-48,-14
505,RH_Vis_5,RH_Vis_5,505,T1w,R,cortex,Vis,46,-56,-18
506,RH_Vis_6,RH_Vis_6,506,T1w,R,cortex,Vis,36,-66,-16
507,RH_Vis_7,RH_Vis_7,507,T1w,R,cortex,Vis,30,-46,-8
508,RH_Vis_8,RH_Vis_8,508,T1w,R,cortex,Vis,26,-72,-10
509,RH_Vis_9,RH_Vis_9,509,T1w,R,cortex,Vis,28,-60,-8
510,RH_Vis_10,RH_Vis_10,510,T1w,R,cortex,Vis,20,-32,-16
511,RH_Vis_11,RH_Vis_11,511,T1w,R,cortex,Vis,38,-78,-16
512,RH_Vis_12,RH_Vis_12,512,T1w,R,cortex,Vis,26,-82,-12
513,RH_Vis_13,RH_Vis_13,513,T1w,R,cortex,Vis,22,-44,-10
514,RH_Vis_14,RH_Vis_14,514,T1w,R,cortex,Vis,20,-70,-10
515,RH_Vis_15,RH_Vis_15,515,T1w,R,cortex,Vis,20,-60,-6
516,RH_Vis_16,RH_Vis_16,516,T1w,R,cortex,Vis,46,-78,-14
517,RH_Vis_17,RH_Vis_17,517,T1w,R,cortex,Vis,20,-88,-12
518,RH_Vis_18,RH_Vis_18,518,T1w,R,cortex,Vis,14,-80,-14
519,RH_Vis_19,RH_Vis_19,519,T1w,R,cortex,Vis,16,-36,-12
520,RH_Vis_20,RH_Vis_20,520,T1w,R,cortex,Vis,34,-90,-16
521,RH_Vis_21,RH_Vis_21,521,T1w,R,cortex,Vis,50,-62,-6
522,RH_Vis_22,RH_Vis_22,522,T1w,R,cortex,Vis,14,-50,-6
523,RH_Vis_23,RH_Vis_23,523,T1w,R,cortex,Vis,12,-62,-2
524,RH_Vis_24,RH_Vis_24,524,T1w,R,cortex,Vis,8,-72,-4
525,RH_Vis_25,RH_Vis_25,525,T1w,R,cortex,Vis,6,-90,-12
526,RH_Vis_26,RH_Vis_26,526,T1w,R,cortex,Vis,48,-76,-8
527,RH_Vis_27,RH_Vis_27,527,T1w,R,cortex,Vis,22,-98,-14
528,RH_Vis_28,RH_Vis_28,528,T1w,R,cortex,Vis,4,-82,-4
529,RH_Vis_29,RH_Vis_29,529,T1w,R,cortex,Vis,12,-96,-8
530,RH_Vis_30,RH_Vis_30,530,T1w,R,cortex,Vis,34,-94,-6
531,RH_Vis_31,RH_Vis_31,531,T1w,R,cortex,Vis,18,-44,-2
532,RH_Vis_32,RH_Vis_32,532,T1w,R,cortex,Vis,14,-56,2
533,RH_Vis_33,RH_Vis_33,533,T1w,R,cortex,Vis,4,-62,6
534,RH_Vis_34,RH_Vis_34,534,T1w,R,cortex,Vis,46,-66,0
535,RH_Vis_35,RH_Vis_35,535,T1w,R,cortex,Vis,42,-86,-4
536,RH_Vis_36,RH_Vis_36,536,T1w,R,cortex,Vis,4,-72,6
537,RH_Vis_37,RH_Vis_37,537,T1w,R,cortex,Vis,22,-100,-6
538,RH_Vis_38,RH_Vis_38,538,T1w,R,cortex,Vis,8,-92,0
539,RH_Vis_39,RH_Vis_39,539,T1w,R,cortex,Vis,52,-74,0
540,RH_Vis_40,RH_Vis_40,540,T1w,R,cortex,Vis,12,-64,6
541,RH_Vis_41,RH_Vis_41,541,T1w,R,cortex,Vis,26,-52,4
