Index,Name,Full_Name,Intensity,Space,Hemi,Region,ICN,R,A,S
240,RH_SomMotA_17,RH_SomMotA_17,240,MNI,R,cortex,SomMotA,16,-6,70
241,RH_SomMotA_18,RH_SomMotA_18,241,MNI,R,cortex,SomMotA,6,-22,72
242,RH_SomMotA_19,RH_SomMotA_19,242,MNI,R,cortex,SomMotA,16,-18,74
243,RH_SomMotA_20,RH_SomMotA_20,243,MNI,R,cortex,SomMotA,12,-32,76
244,RH_SomMotB_S2_1,RH_SomMotB_S2_1,244,MNI,R,cortex,SomMotB,52,4,-6
245,RH_SomMotB_S2_2,RH_SomMotB_S2_2,245,MNI,R,cortex,SomMotB,54,-14,6
246,RH_SomMotB_S2_3,RH_SomMotB_S2_3,246,MNI,R,cortex,SomMotB,40,-20,4
247,RH_SomMotB_S2_4,RH_SomMotB_S2_4,247,MNI,R,cortex,SomMotB,38,-8,14
248,RH_SomMotB_S2_5,RH_SomMotB_S2_5,248,MNI,R,cortex,SomMotB,34,-22,14
249,RH_SomMotB_S2_6,RH_SomMotB_S2_6,249,MNI,R,cortex,SomMotB,60,-24,10
250,RH_SomMotB_S2_7,RH_SomMotB_S2_7,250,MNI,R,cortex,SomMotB,42,-14,18
251,RH_SomMotB_S2_8,RH_SomMotB_S2_8,251,MNI,R,cortex,SomMotB,42,-30,18
252,RH_SomMotB_S2_9,RH_SomMotB_S2_9,252,MNI,R,cortex,SomMotB,50,-10,14
253,RH_SomMotB_S2_10,RH_SomMotB_S2_10,253,MNI,R,cortex,SomMotB,60,0,10
254,RH_SomMotB_S2_11,RH_SomMotB_S2_11,254,MNI,R,cortex,SomMotB,48,-22,18
255,RH_SomMotB_S2_12,RH_SomMotB_S2_12,255,MNI,R,cortex,SomMotB,62,-12,16
256,RH_SomMotB_S2_13,RH_SomMotB_S2_13,256,MNI,R,cortex,SomMotB,60,6,30
257,RH_SomMotB_S2_14,RH_SomMotB_S2_14,257,MNI,R,cortex,SomMotB,60,-6,26
258,RH_SomMotB_S2_15,RH_SomMotB_S2_15,258,MNI,R,cortex,SomMotB,52,-6,38
259,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_TempOcc_1,259,MNI,R,cortex,DorsAttnA,34,-36,-24
260,RH_DorsAttnA_TempOcc_2,RH_DorsAttnA_TempOcc_2,260,MNI,R,cortex,DorsAttnA,50,-50,-18
261,RH_DorsAttnA_TempOcc_3,RH_DorsAttnA_TempOcc_3,261,MNI,R,cortex,DorsAttnA,50,-64,-10
262,RH_DorsAttnA_TempOcc_4,RH_DorsAttnA_TempOcc_4,262,MNI,R,cortex,DorsAttnA,48,-66,4
263,RH_DorsAttnA_TempOcc_5,RH_DorsAttnA_TempOcc_5,263,MNI,R,cortex,DorsAttnA,54,-56,12
264,RH_DorsAttnA_SPL_1,RH_DorsAttnA_SPL_1,264,MNI,R,cortex,DorsAttnA,36,-78,24
265,RH_DorsAttnA_SPL_2,RH_DorsAttnA_SPL_2,265,MNI,R,cortex,DorsAttnA,30,-78,36
266,RH_DorsAttnA_SPL_3,RH_DorsAttnA_SPL_3,266,MNI,R,cortex,DorsAttnA,32,-66,36
267,RH_DorsAttnA_SPL_4,RH_DorsAttnA_SPL_4,267,MNI,R,cortex,DorsAttnA,18,-78,50
268,RH_DorsAttnA_SPL_5,RH_DorsAttnA_SPL_5,268,MNI,R,cortex,DorsAttnA,30,-64,52
269,RH_DorsAttnA_SPL_6,RH_DorsAttnA_SPL_6,269,MNI,R,cortex,DorsAttnA,20,-68,52
270,RH_DorsAttnA_SPL_7,RH_DorsAttnA_SPL_7,270,MNI,R,cortex,DorsAttnA,34,-50,54
271,RH_DorsAttnA_SPL_8,RH_DorsAttnA_SPL_8,271,MNI,R,cortex,DorsAttnA,26,-58,60
272,RH_DorsAttnA_SPL_9,RH_DorsAttnA_SPL_9,272,MNI,R,cortex,DorsAttnA,14,-64,64
273,RH_DorsAttnB_TempOcc_1,RH_DorsAttnB_TempOcc_1,273,MNI,R,cortex,DorsAttnB,60,-54,-2
274,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_1,274,MNI,R,cortex,DorsAttnB,62,-14,30
275,RH_DorsAttnB_PostC_2,RH_DorsAttnB_PostC_2,275,MNI,R,cortex,DorsAttnB,58,-22,44
276,RH_DorsAttnB_PostC_3,RH_DorsAttnB_PostC_3,276,MNI,R,cortex,DorsAttnB,44,-38,50
277,RH_DorsAttnB_PostC_4,RH_DorsAttnB_PostC_4,277,MNI,R,cortex,DorsAttnB,46,-28,42
278,RH_DorsAttnB_PostC_5,RH_DorsAttnB_PostC_5,278,MNI,R,cortex,DorsAttnB,36,-36,52
279,RH_DorsAttnB_PostC_6,RH_DorsAttnB_PostC_6,279,MNI,R,cortex,DorsAttnB,8,-54,60
280,RH_DorsAttnB_PostC_7,RH_DorsAttnB_PostC_7,280,MNI,R,cortex,DorsAttnB,24,-50,68
281,RH_DorsAttnB_PostC_8,RH_DorsAttnB_PostC_8,281,MNI,R,cortex,DorsAttnB,16,-46,74
282,RH_DorsAttnB_FEF_1,RH_DorsAttnB_FEF_1,282,MNI,R,cortex,DorsAttnB,40,-4,52
283,RH_DorsAttnB_FEF_2,RH_DorsAttnB_FEF_2,283,MNI,R,cortex,DorsAttnB,28,-4,52
284,RH_DorsAttnB_FEF_3,RH_DorsAttnB_FEF_3,284,MNI,R,cortex,DorsAttnB,24,-2,64
285,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_ParOper_1,285,MNI,R,cortex,SalVentAttnA,58,-32,24
286,RH_SalVentAttnA_ParOper_2,RH_SalVentAttnA_ParOper_2,286,MNI,R,cortex,SalVentAttnA,60,-22,22
287,RH_SalVentAttnA_ParOper_3,RH_SalVentAttnA_ParOper_3,287,MNI,R,cortex,SalVentAttnA,62,-26,38
288,RH_SalVentAttnA_PrC_1,RH_SalVentAttnA_PrC_1,288,MNI,R,cortex,SalVentAttnA,52,4,40
289,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_Ins_1,289,MNI,R,cortex,SalVentAttnA,40,6,-16
290,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_Ins_2,290,MNI,R,cortex,SalVentAttnA,40,8,-2
291,RH_SalVentAttnA_Ins_3,RH_SalVentAttnA_Ins_3,291,MNI,R,cortex,SalVentAttnA,40,-10,-4
292,RH_SalVentAttnA_Ins_4,RH_SalVentAttnA_Ins_4,292,MNI,R,cortex,SalVentAttnA,40,-2,6
293,RH_SalVentAttnA_Ins_5,RH_SalVentAttnA_Ins_5,293,MNI,R,cortex,SalVentAttnA,38,8,10
294,RH_SalVentAttnA_Ins_6,RH_SalVentAttnA_Ins_6,294,MNI,R,cortex,SalVentAttnA,48,4,4
295,RH_SalVentAttnA_Ins_7,RH_SalVentAttnA_Ins_7,295,MNI,R,cortex,SalVentAttnA,54,12,12
296,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_ParMed_1,296,MNI,R,cortex,SalVentAttnA,8,2,42
297,RH_SalVentAttnA_ParMed_2,RH_SalVentAttnA_ParMed_2,297,MNI,R,cortex,SalVentAttnA,12,-18,42
298,RH_SalVentAttnA_ParMed_3,RH_SalVentAttnA_ParMed_3,298,MNI,R,cortex,SalVentAttnA,12,-34,42
299,RH_SalVentAttnA_ParMed_4,RH_SalVentAttnA_ParMed_4,299,MNI,R,cortex,SalVentAttnA,6,10,58
300,RH_SalVentAttnA_ParMed_5,RH_SalVentAttnA_ParMed_5,300,MNI,R,cortex,SalVentAttnA,10,-44,54
301,RH_SalVentAttnA_ParMed_6,RH_SalVentAttnA_ParMed_6,301,MNI,R,cortex,SalVentAttnA,10,-32,50
302,RH_SalVentAttnA_ParMed_7,RH_SalVentAttnA_ParMed_7,302,MNI,R,cortex,SalVentAttnA,6,-2,66
303,RH_SalVentAttnA_ParMed_8,RH_SalVentAttnA_ParMed_8,303,MNI,R,cortex,SalVentAttnA,16,6,70
304,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_IPL_1,304,MNI,R,cortex,SalVentAttnB,62,-38,36
305,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_PFCl_1,305,MNI,R,cortex,SalVentAttnB,50,40,6
306,RH_SalVentAttnB_PFCl_2,RH_SalVentAttnB_PFCl_2,306,MNI,R,cortex,SalVentAttnB,42,46,14
307,RH_SalVentAttnB_PFCl_3,RH_SalVentAttnB_PFCl_3,307,MNI,R,cortex,SalVentAttnB,26,54,24
308,RH_SalVentAttnB_PFCl_4,RH_SalVentAttnB_PFCl_4,308,MNI,R,cortex,SalVentAttnB,32,44,28
309,RH_SalVentAttnB_PFCv_1,RH_SalVentAttnB_PFCv_1,309,MNI,R,cortex,SalVentAttnB,34,22,-8
310,RH_SalVentAttnB_PFCv_2,RH_SalVentAttnB_PFCv_2,310,MNI,R,cortex,SalVentAttnB,36,22,4
311,RH_SalVentAttnB_PFCmp_1,RH_SalVentAttnB_PFCmp_1,311,MNI,R,cortex,SalVentAttnB,8,34,24
312,RH_SalVentAttnB_PFCmp_2,RH_SalVentAttnB_PFCmp_2,312,MNI,R,cortex,SalVentAttnB,8,18,36
313,RH_Limbic_OFC_1,RH_Limbic_OFC_1,313,MNI,R,cortex,Limbic,14,24,-20
314,RH_Limbic_OFC_2,RH_Limbic_OFC_2,314,MNI,R,cortex,Limbic,22,22,-20
315,RH_Limbic_OFC_3,RH_Limbic_OFC_3,315,MNI,R,cortex,Limbic,8,46,-24
316,RH_Limbic_OFC_4,RH_Limbic_OFC_4,316,MNI,R,cortex,Limbic,20,42,-18
317,RH_Limbic_OFC_5,RH_Limbic_OFC_5,317,MNI,R,cortex,Limbic,4,22,-20
318,RH_Limbic_OFC_6,RH_Limbic_OFC_6,318,MNI,R,cortex,Limbic,10,62,-14
319,RH_Limbic_TempPole_1,RH_Limbic_TempPole_1,319,MNI,R,cortex,Limbic,28,-2,-40
320,RH_Limbic_TempPole_2,RH_Limbic_TempPole_2,320,MNI,R,cortex,Limbic,48,-6,-40
321,RH_Limbic_TempPole_3,RH_Limbic_TempPole_3,321,MNI,R,cortex,Limbic,36,18,-38
322,RH_Limbic_TempPole_4,RH_Limbic_TempPole_4,322,MNI,R,cortex,Limbic,40,-14,-32
323,RH_Limbic_TempPole_5,RH_Limbic_TempPole_5,323,MNI,R,cortex,Limbic,28,12,-30
324,RH_Limbic_TempPole_6,RH_Limbic_TempPole_6,324,MNI,R,cortex,Limbic,50,-28,-26
325,RH_ContA_IPS_1,RH_ContA_IPS_1,325,MNI,R,cortex,ContA,36,-70,46
326,RH_ContA_IPS_2,RH_ContA_IPS_2,326,MNI,R,cortex,ContA,54,-32,52
327,RH_ContA_IPS_3,RH_ContA_IPS_3,327,MNI,R,cortex,ContA,46,-44,46
328,RH_ContA_IPS_4,RH_ContA_IPS_4,328,MNI,R,cortex,ContA,36,-44,44
329,RH_ContA_PFCd_1,RH_ContA_PFCd_1,329,MNI,R,cortex,ContA,24,10,58
330,RH_ContA_PFCl_1,RH_ContA_PFCl_1,330,MNI,R,cortex,ContA,50,30,18
331,RH_ContA_PFCl_2,RH_ContA_PFCl_2,331,MNI,R,cortex,ContA,48,18,24
332,RH_ContA_PFCl_3,RH_ContA_PFCl_3,332,MNI,R,cortex,ContA,48,28,28
333,RH_ContA_PFCl_4,RH_ContA_PFCl_4,333,MNI,R,cortex,ContA,48,8,24
334,RH_ContA_PFCl_5,RH_ContA_PFCl_5,334,MNI,R,cortex,ContA,38,10,34
335,RH_ContA_Cinga_1,RH_ContA_Cinga_1,335,MNI,R,cortex,ContA,4,2,30
336,RH_ContB_Temp_1,RH_ContB_Temp_1,336,MNI,R,cortex,ContB,62,-28,-20
337,RH_ContB_Temp_2,RH_ContB_Temp_2,337,MNI,R,cortex,ContB,64,-42,-10
338,RH_ContB_IPL_1,RH_ContB_IPL_1,338,MNI,R,cortex,ContB,56,-46,32
339,RH_ContB_IPL_2,RH_ContB_IPL_2,339,MNI,R,cortex,ContB,54,-52,44
340,RH_ContB_IPL_3,RH_ContB_IPL_3,340,MNI,R,cortex,ContB,56,-40,48
341,RH_ContB_IPL_4,RH_ContB_IPL_4,341,MNI,R,cortex,ContB,42,-56,48
342,RH_ContB_PFCld_1,RH_ContB_PFCld_1,342,MNI,R,cortex,ContB,38,34,38
343,RH_ContB_PFCld_2,RH_ContB_PFCld_2,343,MNI,R,cortex,ContB,44,18,44
344,RH_ContB_PFCld_3,RH_ContB_PFCld_3,344,MNI,R,cortex,ContB,42,6,50
345,RH_ContB_PFCld_4,RH_ContB_PFCld_4,345,MNI,R,cortex,ContB,34,16,56
346,RH_ContB_PFClv_1,RH_ContB_PFClv_1,346,MNI,R,cortex,ContB,36,38,-14
347,RH_ContB_PFClv_2,RH_ContB_PFClv_2,347,MNI,R,cortex,ContB,28,54,-14
348,RH_ContB_PFClv_3,RH_ContB_PFClv_3,348,MNI,R,cortex,ContB,42,50,-6
349,RH_ContB_PFClv_4,RH_ContB_PFClv_4,349,MNI,R,cortex,ContB,28,60,2
350,RH_ContB_PFCmp_1,RH_ContB_PFCmp_1,350,MNI,R,cortex,ContB,4,28,48
351,RH_ContC_pCun_1,RH_ContC_pCun_1,351,MNI,R,cortex,ContC,16,-64,28
352,RH_ContC_pCun_2,RH_ContC_pCun_2,352,MNI,R,cortex,ContC,14,-72,40
353,RH_ContC_pCun_3,RH_ContC_pCun_3,353,MNI,R,cortex,ContC,6,-64,44
354,RH_ContC_pCun_4,RH_ContC_pCun_4,354,MNI,R,cortex,ContC,8,-50,44
355,RH_ContC_pCun_5,RH_ContC_pCun_5,355,MNI,R,cortex,ContC,8,-72,52
356,RH_ContC_Cingp_1,RH_ContC_Cingp_1,356,MNI,R,cortex,ContC,8,-44,20
357,RH_ContC_Cingp_2,RH_ContC_Cingp_2,357,MNI,R,cortex,ContC,6,-28,28
358,RH_DefaultA_Temp_1,RH_DefaultA_Temp_1,358,MNI,R,cortex,DefaultA,60,-8,-24
359,RH_DefaultA_IPL_1,RH_DefaultA_IPL_1,359,MNI,R,cortex,DefaultA,54,-54,26
360,RH_DefaultA_IPL_2,RH_DefaultA_IPL_2,360,MNI,R,cortex,DefaultA,48,-64,42
361,RH_DefaultA_PFCd_1,RH_DefaultA_PFCd_1,361,MNI,R,cortex,DefaultA,26,34,38
362,RH_DefaultA_PFCd_2,RH_DefaultA_PFCd_2,362,MNI,R,cortex,DefaultA,24,26,50
363,RH_DefaultA_PCC_1,RH_DefaultA_PCC_1,363,MNI,R,cortex,DefaultA,6,-52,24
364,RH_DefaultA_PCC_2,RH_DefaultA_PCC_2,364,MNI,R,cortex,DefaultA,4,-64,32
365,RH_DefaultA_PCC_3,RH_DefaultA_PCC_3,365,MNI,R,cortex,DefaultA,6,-38,34
366,RH_DefaultA_PCC_4,RH_DefaultA_PCC_4,366,MNI,R,cortex,DefaultA,4,-20,36
367,RH_DefaultA_PCC_5,RH_DefaultA_PCC_5,367,MNI,R,cortex,DefaultA,10,-52,36
368,RH_DefaultA_PFCm_1,RH_DefaultA_PFCm_1,368,MNI,R,cortex,DefaultA,6,42,-10
369,RH_DefaultA_PFCm_2,RH_DefaultA_PFCm_2,369,MNI,R,cortex,DefaultA,10,66,0
370,RH_DefaultA_PFCm_3,RH_DefaultA_PFCm_3,370,MNI,R,cortex,DefaultA,8,42,4
371,RH_DefaultA_PFCm_4,RH_DefaultA_PFCm_4,371,MNI,R,cortex,DefaultA,8,54,12
372,RH_DefaultA_PFCm_5,RH_DefaultA_PFCm_5,372,MNI,R,cortex,DefaultA,18,64,16
373,RH_DefaultA_PFCm_6,RH_DefaultA_PFCm_6,373,MNI,R,cortex,DefaultA,6,26,18
374,RH_DefaultB_Temp_1,RH_DefaultB_Temp_1,374,MNI,R,cortex,DefaultB,64,-24,-8
375,RH_DefaultB_Temp_2,RH_DefaultB_Temp_2,375,MNI,R,cortex,DefaultB,64,-38,0
376,RH_DefaultB_AntTemp_1,RH_DefaultB_AntTemp_1,376,MNI,R,cortex,DefaultB,50,8,-32
377,RH_DefaultB_PFCd_1,RH_DefaultB_PFCd_1,377,MNI,R,cortex,DefaultB,6,58,30
378,RH_DefaultB_PFCd_2,RH_DefaultB_PFCd_2,378,MNI,R,cortex,DefaultB,16,52,36
379,RH_DefaultB_PFCd_3,RH_DefaultB_PFCd_3,379,MNI,R,cortex,DefaultB,4,44,40
380,RH_DefaultB_PFCd_4,RH_DefaultB_PFCd_4,380,MNI,R,cortex,DefaultB,14,38,52
381,RH_DefaultB_PFCd_5,RH_DefaultB_PFCd_5,381,MNI,R,cortex,DefaultB,12,20,62
382,RH_DefaultB_PFCv_1,RH_DefaultB_PFCv_1,382,MNI,R,cortex,DefaultB,34,22,-18
383,RH_DefaultB_PFCv_2,RH_DefaultB_PFCv_2,383,MNI,R,cortex,DefaultB,48,32,-8
384,RH_DefaultB_PFCv_3,RH_DefaultB_PFCv_3,384,MNI,R,cortex,DefaultB,54,24,6
385,RH_DefaultC_IPL_1,RH_DefaultC_IPL_1,385,MNI,R,cortex,DefaultC,48,-64,22
386,RH_DefaultC_IPL_2,RH_DefaultC_IPL_2,386,MNI,R,cortex,DefaultC,46,-76,30
387,RH_DefaultC_Rsp_1,RH_DefaultC_Rsp_1,387,MNI,R,cortex,DefaultC,14,-46,4
388,RH_DefaultC_Rsp_2,RH_DefaultC_Rsp_2,388,MNI,R,cortex,DefaultC,12,-56,16
389,RH_DefaultC_PHC_1,RH_DefaultC_PHC_1,389,MNI,R,cortex,DefaultC,22,-18,-28
390,RH_DefaultC_PHC_2,RH_DefaultC_PHC_2,390,MNI,R,cortex,DefaultC,30,-30,-18
391,RH_TempPar_1,RH_TempPar_1,391,MNI,R,cortex,TempPar,48,16,-20
392,RH_TempPar_2,RH_TempPar_2,392,MNI,R,cortex,TempPar,54,-4,-14
393,RH_TempPar_3,RH_TempPar_3,393,MNI,R,cortex,TempPar,48,-20,-8
394,RH_TempPar_4,RH_TempPar_4,394,MNI,R,cortex,TempPar,62,-18,0
395,RH_TempPar_5,RH_TempPar_5,395,MNI,R,cortex,TempPar,50,-34,2
396,RH_TempPar_6,RH_TempPar_6,396,MNI,R,cortex,TempPar,60,-46,6
397,RH_TempPar_7,RH_TempPar_7,397,MNI,R,cortex,TempPar,52,-40,12
398,RH_TempPar_8,RH_TempPar_8,398,MNI,R,cortex,TempPar,64,-34,10
399,RH_TempPar_9,RH_TempPar_9,399,MNI,R,cortex,TempPar,54,-46,20
400,RH_TempPar_10,RH_TempPar_10,400,MNI,R,cortex,TempPar,62,-40,22
